MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,NB_OPTION_OBLIGATOIRE,NB_OPTION_FACULTATIF,RENFORCEMENT_LANGUE,DUREE_PROJET,DUREE_STAGE,HORAIRE,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_9,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2423220931.0,242.0,50032209,3.0,1.0,1CAP3 32209,1CAP3 COMPOSITION,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23310032209,233100322,30/08/1996,1cap3 composition,
2423221031.0,242.0,50032210,3.0,1.0,1CAP3 32210,1CAP3 IMPRESSION,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23310032210,233100322,30/08/1996,1cap3 impression,
2423230431.0,242.0,50032304,3.0,1.0,1CAP3 32304,1CAP3 PHOTOGRAPHE,01/09/1995,31/08/2000,3.0,0.0,1.0,N,0.0,0.0,O,O,23310032304,233100323,15/12/1999,1cap3 photographe,
2423221131.0,242.0,50032211,3.0,1.0,1CAP3 32211,1CAP3 SERIGRAPHIE,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23310032211,233100322,19/03/1997,1cap3 serigraphie,
2423221231.0,242.0,50032212,3.0,1.0,1CAP3 32212,1CAP3 COMPOSITEUR IMPRI.METIERS GRAPHIQ,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23310032212,233100322,30/08/1996,1cap3 compositeur impri.metiers graphiq,
2423221331.0,242.0,50032213,3.0,1.0,1CAP3 32213,1CAP3 MONTEUR INCORPORATEUR COPISTE,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23310032213,233100322,30/08/1996,1cap3 monteur incorporateur copiste,
2422330733.0,242.0,50023307,3.0,3.0,3CAP3 23307,3CAP3 PEINTURE VITRERIE REVETEMENT,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23330023307,233300233,18/09/2002,3cap3 peinture vitrerie revetement,
2422331033.0,242.0,50023310,3.0,3.0,3CAP3 23310,3CAP3 SOLS ET MOQUETTES,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23330023310,233300233,18/09/2002,3cap3 sols et moquettes,
3011105022.0,301.0,37011050,2.0,2.0,2MPI*,CPGE2  MPI * (MATH. PHYS. INFORMATIQUE),01/09/2022,,1.0,1.0,,N,,,O,O,31121111050,311211110,11/06/2021,"2cpge2 mpi * (mathématiques, physique, informatique)",
2423121833.0,242.0,50031218,3.0,3.0,3CAP3 31218,3CAP3  FLEURISTE,01/09/2001,31/08/2004,3.0,1.0,,N,,,O,O,23330031218,233300312,18/03/2004,3cap3  fleuriste,
2422410932.0,242.0,50024109,3.0,2.0,2CAP3 24109,2CAP3 METTEUR EN CARTES PIQUEUR CARTON,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23320024109,233200241,04/12/1996,2cap3 metteur en cartes piqueur carton,
2422233532.0,242.0,50022335,3.0,2.0,2CAP3 22335,2CAP3 METAUX PRECIEUX : JOAILLERIE,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320022335,233200223,30/04/2002,2cap3 metaux precieux : joaillerie,
2422423032.0,242.0,50024230,3.0,2.0,2CAP3 24230,2CAP3 ARTS DE LA DENTELLE,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320024230,233200242,20/08/2002,2cap3 arts de la dentelle,
2422513132.0,242.0,50025131,3.0,2.0,2CAP3 25131,2CAP3 HORLOGERIE,01/09/1995,31/08/2001,3.0,0.0,1.0,N,0.0,0.0,O,O,23320025131,233200251,21/09/2000,2cap3 horlogerie,
2422233632.0,242.0,50022336,3.0,2.0,2CAP3 22336,2CAP3 FACTEUR D'ORGUES,01/09/1995,31/03/1999,3.0,0.0,1.0,N,0.0,0.0,O,O,23320022336,233200223,29/03/1999,2cap3 facteur d'orgues,
2422342932.0,242.0,50023429,3.0,2.0,2CAP3 23429,2CAP3 FACTEUR DE PIANOS,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23320023429,233200234,04/12/1996,2cap3 facteur de pianos,
2423221732.0,242.0,50032217,3.0,2.0,2CAP3 32217,2CAP3 ARTS DE LA RELIURE,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320032217,233200322,20/08/2002,2cap3 arts de la reliure,
2933310311.0,293.0,56033103,1.0,1.0,AUXPUE33103,AUXILIAIRE DE PUERICULTURE,01/09/2002,31/08/2022,3.0,,,N,,,N,O,51111033103,511110331,17/06/2021,Auxiliaire de puériculture,Ancien diplôme abrogé le 30 juin 2022
2423221832.0,242.0,50032218,3.0,2.0,2CAP3 32218,2CAP3 DESSINAT.EXECUTION EN PUBLICITE,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23320032218,233200322,04/12/1996,2cap3 dessinat.execution en publicite,
2903310411.0,290.0,46033104,1.0,1.0,1PD4-133104,1PD4-1 AIDE-SOIGNANT,01/09/2021,,3.0,,,N,,,N,O,51110033104,511100331,17/06/2021,1pd4-1 aide-soignant,Pour le diplôme de niveau 4
2422242432.0,242.0,50022424,3.0,2.0,2CAP3 22424,2CAP3 ARTS & TECH.VERRE: VERRIER CHALUM,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320022424,233200224,20/08/2002,2cap3 arts & tech.verre: verrier chalum,
2422242632.0,242.0,50022426,3.0,2.0,2CAP3 22426,2CAP3 ARTS & TECH.VERRE: TAILLEUR GRAV.,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320022426,233200224,20/08/2002,2cap3 arts & tech.verre: tailleur grav.,
2903310511.0,290.0,46033105,1.0,1.0,1PD4-133105,1PD4-1 AUXILIAIRE DE PUERICULTURE,01/09/2021,,3.0,,,N,,,N,O,51110033105,511100331,17/06/2021,1pd4-1 auxiliaire de puériculture,Pour le diplôme de niveau 4
2422233832.0,242.0,50022338,3.0,2.0,2CAP3 22338,2CAP3 BIJOUTIER : POLISSAGE,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320022338,233200223,20/08/2002,2cap3 bijoutier : polissage,
2422512433.0,242.0,50025124,3.0,3.0,3CAP3 25124,3CAP3 MICROMECANIQUE,01/09/1995,31/08/2004,3.0,1.0,,N,,,O,O,23330025124,233300251,18/03/2004,3cap3 micromecanique,
2422211033.0,242.0,50022110,3.0,3.0,3CAP3 22110,3CAP3 COND.MACH.CONDITIONMT BIO-INDUST.,01/09/1995,31/08/2004,3.0,1.0,,N,,,O,O,23330022110,233300221,19/02/2003,3cap3 cond.mach.conditionmt bio-indust.,
2422530233.0,242.0,50025302,3.0,3.0,3CAP3 25302,3CAP3 MECA.ENTRET.AVIONS OP_1: MOTEUR,01/09/1995,31/08/2004,3.0,1.0,,N,,,O,O,23330025302,233300253,18/03/2004,3cap3 meca.entret.avions op_1: moteur,
2422530333.0,242.0,50025303,3.0,3.0,3CAP3 25303,3CAP3 MECA.ENTRET.AVIONS OP_2: TURBO-M,01/09/1995,31/08/2003,3.0,0.0,,N,,,O,O,23330025303,233300253,09/08/2002,3cap3 meca.entret.avions op_2: turbo-m,
2452520511.0,245.0,40025205,1.0,1.0,1BPR1 25205,1BPR1  MAINT.AUTO.: MOTOCYCLES,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23610025205,236100252,04/10/2001,1bpr1  maint.auto.: motocycles,
2452510411.0,245.0,40025104,1.0,1.0,1BPR1 25104,1BPR1  OMFM : REAL.OUTILLAGES METAL.,01/09/1995,31/08/2005,3.0,1.0,,N,,,O,O,23610025104,236100251,02/03/2004,1bpr1  omfm : real.outillages metal.,
2452550111.0,245.0,40025501,1.0,1.0,1BPR1 25501,1BPR1  EQUIPMT.& INSTALLAT.ELECTRIQUES,01/09/1995,31/08/2005,3.0,1.0,,N,,,O,O,23610025501,236100255,07/10/2003,1bpr1  equipmt.& installat.electriques,
2452500211.0,245.0,40025002,1.0,1.0,1BPR1 25002,1BPR1  MAINT.APPAR.EQUIP.MENAG.& DE COLL,01/09/1995,31/08/2007,3.0,1.0,,N,,,O,O,23610025002,236100250,26/05/2006,1bpr1  maint.appar.equip.menag.& de coll,
2452550211.0,245.0,40025502,1.0,1.0,1BPR1 25502,1BPR1  MAINTEN. AUDIOVISUEL ELECTRONIQUE,01/09/1995,31/08/2006,3.0,1.0,,N,,,O,O,23610025502,236100255,12/05/2005,1bpr1  mainten. audiovisuel electronique,
2452550311.0,245.0,40025503,1.0,1.0,1BPR1 25503,1BPR1  MAINT.: RESEAUX BUREAUTIQ & TELEM,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23610025503,236100255,04/10/2001,1bpr1  maint.: reseaux bureautiq & telem,
2422511432.0,242.0,50025114,3.0,2.0,2CAP3 25114,2CAP3 COND.MACH AUTOMAT.DE TRANSFORMAT.,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320025114,233200251,20/08/2002,2cap3 cond.mach automat.de transformat.,
2422511532.0,242.0,50025115,3.0,2.0,2CAP3 25115,2CAP3 MODELAGE MECANIQUE,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320025115,233200251,20/08/2002,2cap3 modelage mecanique,
2422511632.0,242.0,50025116,3.0,2.0,2CAP3 25116,2CAP3 FRAISAGE : OPERATEUR REGLEUR,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23320025116,233200251,04/12/1996,2cap3 fraisage : operateur regleur,
2422512032.0,242.0,50025120,3.0,2.0,2CAP3 25120,2CAP3 MONTAGE AJUSTAGE SYST.MECA.AUTOM.,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23320025120,233200251,04/12/1996,2cap3 montage ajustage syst.meca.autom.,
2422521032.0,242.0,50025210,3.0,2.0,2CAP3 25210,2CAP3 MECA.D'ENGINS CHANTIER DE T.P,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320025210,233200252,20/08/2002,2cap3 meca.d'engins chantier de t.p,
2422512232.0,242.0,50025122,3.0,2.0,2CAP3 25122,2CAP3 ARMURIER,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320025122,233200251,20/08/2002,2cap3 armurier,
2422512432.0,242.0,50025124,3.0,2.0,2CAP3 25124,2CAP3 MICROMECANIQUE,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320025124,233200251,20/08/2002,2cap3 micromecanique,
2542211022.0,254.0,45022110,2.0,2.0,2BP2  22110,2BP2   BOUCHER,01/09/2017,,3.0,0.0,,N,,,N,O,25120022110,251200221,26/04/2023,2bp2 boucher,
2422211032.0,242.0,50022110,3.0,2.0,2CAP3 22110,2CAP3 COND.MACH.CONDITIONMT BIO-INDUST.,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320022110,233200221,20/08/2002,2cap3 cond.mach.conditionmt bio-indust.,
2422530232.0,242.0,50025302,3.0,2.0,2CAP3 25302,2CAP3 MECA.ENTRET.AVIONS OP_1: MOTEUR,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320025302,233200253,20/08/2002,2cap3 meca.entret.avions op_1: moteur,
2472270231.0,247.0,40022702,3.0,1.0,1BPR3 22702,1BPR3  ENERGETIQ OP_A: INSTALLATION,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810022702,238100227,26/03/2002,1bpr3  energetiq op_a: installation,
2472330231.0,247.0,40023302,3.0,1.0,1BPR3 23302,1BPR3  AMENAGEMENT FINITION,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810023302,238100233,26/03/2002,1bpr3  amenagement finition,
2403121811.0,240.0,50031218,1.0,1.0,1CAP1 31218,1CAP1  FLEURISTE,01/09/2001,31/08/2019,3.0,1.0,,N,,,O,O,23110031218,231100312,26/04/2018,1cap1 fleuriste,GH3
2472230131.0,247.0,40022301,3.0,1.0,1BPR3 22301,1BPR3  MISE EN OEUV.MATX: MATERX.METALL.,01/09/1995,31/08/2009,3.0,1.0,,N,,,O,O,23810022301,238100223,05/05/2009,1bpr3  mise en oeuv.matx: materx.metall.,
2472540131.0,247.0,40025401,3.0,1.0,1BPR3 25401,1BPR3  CONSTRUC.& REPARAT.EN CARROSSERIE,01/09/1995,31/08/1996,3.0,0.0,3.0,N,0.0,0.0,N,O,23810025401,238100254,02/04/1996,1bpr3  construc.& reparat.en carrosserie,
2472540231.0,247.0,40025402,3.0,1.0,1BPR3 25402,1BPR3  STRUCTURES METALLIQUES,01/09/1995,31/08/1998,3.0,0.0,3.0,N,0.0,0.0,O,O,23810025402,238100254,26/05/1998,1bpr3  structures metalliques,
2472500131.0,247.0,40025001,3.0,1.0,1BPR3 25001,1BPR3  MSMA : SYSTEMES MECANIQ.AUTOM.,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025001,238100250,26/03/2002,1bpr3  msma : systemes mecaniq.autom.,
2472510131.0,247.0,40025101,3.0,1.0,1BPR3 25101,1BPR3 PRODUCTIQ.MECA. OPT.USINAGE,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025101,238100251,26/03/2002,1bpr3 productiq.meca. opt.usinage,
2472500431.0,247.0,40025004,3.0,1.0,2NDPRO25004,2NDPRO MSMA : SYSTEMES FERROVIAIRES,01/09/1995,31/08/2011,3.0,1.0,,N,,,O,O,23810025004,238100250,09/06/2011,2nde pro  msma : systemes ferroviaires,GH1
2472520131.0,247.0,40025201,3.0,1.0,1BPR3 25201,1BPR3  MAINT.AUTO.: VOITURES PARTICUL.,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025201,238100252,04/10/2001,1bpr3  maint.auto.: voitures particul.,
2472520331.0,247.0,40025203,3.0,1.0,1BPR3 25203,1BPR3  MAINT.AUTO.: VEHICULES INDUSTRIEL,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025203,238100252,04/10/2001,1bpr3  maint.auto.: vehicules industriel,
2472520431.0,247.0,40025204,3.0,1.0,1BPR3 25204,1BPR3  MAINT.AUTO.: BATEAUX DE PLAISANCE,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025204,238100252,04/10/2001,1bpr3  maint.auto.: bateaux de plaisance,
2472520531.0,247.0,40025205,3.0,1.0,1BPR3 25205,1BPR3  MAINT.AUTO.: MOTOCYCLES,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025205,238100252,04/10/2001,1bpr3  maint.auto.: motocycles,
2472510431.0,247.0,40025104,3.0,1.0,1BPR3 25104,1BPR3  OMFM : REAL.OUTILLAGES METAL.,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025104,238100251,26/03/2002,1bpr3  omfm : real.outillages metal.,
2472550131.0,247.0,40025501,3.0,1.0,1BPR3 25501,1BPR3  EQUIPMT.& INSTALLAT.ELECTRIQUES,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025501,238100255,26/03/2002,1bpr3  equipmt.& installat.electriques,
2472500231.0,247.0,40025002,3.0,1.0,1BPR3 25002,1BPR3  MAINT.APPAR.EQUIP.MENAG.& DE COLL,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025002,238100250,26/03/2002,1bpr3  maint.appar.equip.menag.& de coll,
2472550231.0,247.0,40025502,3.0,1.0,1BPR3 25502,1BPR3  MAINTEN. AUDIOVISUEL ELECTRONIQUE,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025502,238100255,26/03/2002,1bpr3  mainten. audiovisuel electronique,
2472550331.0,247.0,40025503,3.0,1.0,1BPR3 25503,1BPR3  MAINT.: RESEAUX BUREAUTIQ & TELEM,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025503,238100255,04/10/2001,1bpr3  maint.: reseaux bureautiq & telem,
2473220331.0,247.0,40032203,3.0,1.0,1BPR3 32203,1BPR3  IND.GRAPHIQ.PREPA.FORME IMPRIMANT,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810032203,238100322,26/03/2002,1bpr3  ind.graphiq.prepa.forme imprimant,
2473220231.0,247.0,40032202,3.0,1.0,1BPR3 32202,1BPR3  INDUSTRIES GRAPHIQUES IMPRESSION,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810032202,238100322,26/03/2002,1bpr3  industries graphiques impression,
2472500331.0,247.0,40025003,3.0,1.0,1BPR3 25003,"1BPR3  MSMA : PATES, PAPIERS, CARTONS",01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810025003,238100250,26/03/2002,"1bpr3  msma : pates, papiers, cartons",
2472250131.0,247.0,40022501,3.0,1.0,1BPR3 22501,1BPR3  PLASTIQUES ET COMPOSITES,01/09/1995,31/08/1997,3.0,0.0,3.0,N,0.0,0.0,O,O,23810022501,238100225,19/03/1997,1bpr3  plastiques et composites,
2472210131.0,247.0,40022101,3.0,1.0,1BPR3 22101,1BPR3  BIO-INDUSTRIES DE TRANSFORMATION,01/09/1995,31/08/1997,3.0,0.0,3.0,N,0.0,0.0,O,O,23810022101,238100221,19/03/1997,1bpr3  bio-industries de transformation,
2472400131.0,247.0,40024001,3.0,1.0,1BPR3 24001,1BPR3  PRODUCTIQUE MATERIAUX SOUPLES,01/09/1995,31/08/2001,3.0,0.0,,N,,,O,O,23810024001,238100240,27/09/2000,1bpr3  productique materiaux souples,
2472340131.0,247.0,40023401,3.0,1.0,1BPR3 23401,1BPR3  PRODUCTIQUE BOIS,01/09/1995,31/08/2002,3.0,0.0,,N,,,O,O,23810023401,238100234,26/03/2002,1bpr3  productique bois,
3903409911.0,390.0,36034099,1.0,1.0,1PD3-134099,1PD3_1 SPEC.PLURIV.SERVICES A LA COLLECT,01/09/1996,,1.0,0.0,0.0,N,0.0,0.0,N,O,52110034099,521100340,24/03/1996,1pd3_1 spec.pluriv.services a la collect,
1612009941.0,161.0,55020099,4.0,1.0,SES3  20099,SEGPA NON RENO:EX-SES3 TECHNO.IND. FOND,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130020099,241300200,26/03/2002,Segpa non reno:ex-ses3 techno.ind. fond,
1612019941.0,161.0,55020199,4.0,1.0,SES3  20199,SEGPA NON RENO:EX-SES3 TECHNO DE COMDE ,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130020199,241300201,26/03/2002,Segpa non reno:ex-ses3 techno de comde ,
1612109941.0,161.0,55021099,4.0,1.0,SES3  21099,SEGPA NON RENO:EX-SES3 PLURIV.AGRO AGRIC,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130021099,241300210,26/03/2002,Segpa non reno:ex-ses3 pluriv.agro agric,
1612119941.0,161.0,55021199,4.0,1.0,SES3  21199,SEGPA NON RENO:EX-SES3 PROD. VEGETALES,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130021199,241300211,26/03/2002,Segpa non reno:ex-ses3 prod. vegetales,
1612129941.0,161.0,55021299,4.0,1.0,SES3  21299,SEGPA NON RENO:EX-SES3 PROD. ANIMALES,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130021299,241300212,26/03/2002,Segpa non reno:ex-ses3 prod. animales,
1612139941.0,161.0,55021399,4.0,1.0,SES3  21399,"SEGPA NON RENO:EX-SES3 FORET,NATUR,FAUNE",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130021399,241300213,26/03/2002,"Segpa non reno:ex-ses3 foret,natur,faune",
1612149941.0,161.0,55021499,4.0,1.0,SES3  21499,SEGPA NON RENO:EX-SES3 AMENAGMT PAYSAGER,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130021499,241300214,26/03/2002,Segpa non reno:ex-ses3 amenagmt paysager,
1612209941.0,161.0,55022099,4.0,1.0,SES3  22099,SEGPA NON RENO:EX-SES3 PLURITECH TRANSFO,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022099,241300220,26/03/2002,Segpa non reno:ex-ses3 pluritech transfo,
1612219941.0,161.0,55022199,4.0,1.0,SES3  22199,"SEGPA NON RENO:EX-SES3 AGRO-ALIM,ALIMENT",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022199,241300221,26/03/2002,"Segpa non reno:ex-ses3 agro-alim,aliment",
1612229941.0,161.0,55022299,4.0,1.0,SES3  22299,SEGPA NON RENO:EX-SES3 TRANSFO.CHIMIQUES,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022299,241300222,26/03/2002,Segpa non reno:ex-ses3 transfo.chimiques,
1612239941.0,161.0,55022399,4.0,1.0,SES3  22399,SEGPA NON RENO:EX-SES3 METALLURGIE ,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022399,241300223,26/03/2002,Segpa non reno:ex-ses3 metallurgie ,
1612259941.0,161.0,55022599,4.0,1.0,SES3  22599,SEGPA NON RENO:EX-SES3 PLASTURGIE COMPOS,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022599,241300225,26/03/2002,Segpa non reno:ex-ses3 plasturgie compos,
1612269941.0,161.0,55022699,4.0,1.0,SES3  22699,"SEGPA NON RENO:EX-SES3 PAPIER, CARTON",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022699,241300226,26/03/2002,"Segpa non reno:ex-ses3 papier, carton",
1612279941.0,161.0,55022799,4.0,1.0,SES3  22799,"SEGPA NON RENO:EX-SES3 ENERGIE,CLIMATIQU",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130022799,241300227,26/03/2002,"Segpa non reno:ex-ses3 energie,climatiqu",
1612319941.0,161.0,55023199,4.0,1.0,SES3  23199,SEGPA NON RENO:EX-SES3 MINES GEN CIV TOP,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130023199,241300231,26/03/2002,Segpa non reno:ex-ses3 mines gen civ top,
1612329941.0,161.0,55023299,4.0,1.0,SES3  23299,SEGPA NON RENO:EX-SES3 BATIMENT CONSTRUC,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130023299,241300232,26/03/2002,Segpa non reno:ex-ses3 batiment construc,
1612339941.0,161.0,55023399,4.0,1.0,SES3  23399,SEGPA NON RENO:EX-SES3 BATIMENT FINITION,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130023399,241300233,26/03/2002,Segpa non reno:ex-ses3 batiment finition,
1612349941.0,161.0,55023499,4.0,1.0,SES3  23499,SEGPA NON RENO:EX-SES3 BOIS AMEUBLEMENT,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130023499,241300234,26/03/2002,Segpa non reno:ex-ses3 bois ameublement,
1612419941.0,161.0,55024199,4.0,1.0,SES3  24199,SEGPA NON RENO:EX-SES3 TEXTILE,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130024199,241300241,26/03/2002,Segpa non reno:ex-ses3 textile,
1612429941.0,161.0,55024299,4.0,1.0,SES3  24299,SEGPA NON RENO:EX-SES3 HABILLEMENT MODE,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130024299,241300242,26/03/2002,Segpa non reno:ex-ses3 habillement mode,
1612439941.0,161.0,55024399,4.0,1.0,SES3  24399,SEGPA NON RENO:EX-SES3 CUIRS ET PEAUX,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130024399,241300243,26/03/2002,Segpa non reno:ex-ses3 cuirs et peaux,
1612509941.0,161.0,55025099,4.0,1.0,SES3  25099,SEGPA NON RENO:EX-SES3 PLURITECH MECA-EL,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130025099,241300250,26/03/2002,Segpa non reno:ex-ses3 pluritech meca-el,
1612529941.0,161.0,55025299,4.0,1.0,SES3  25299,SEGPA NON RENO:EX-SES3 MOTEURS MECA AUTO,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130025299,241300252,26/03/2002,Segpa non reno:ex-ses3 moteurs meca auto,
1612539941.0,161.0,55025399,4.0,1.0,SES3  25399,SEGPA NON RENO:EX-SES3 MECA AERONAUTIQUE,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130025399,241300253,26/03/2002,Segpa non reno:ex-ses3 meca aeronautique,
1612549941.0,161.0,55025499,4.0,1.0,SES3  25499,SEGPA NON RENO:EX-SES3 STRUC METALLIQUES,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130025499,241300254,26/03/2002,Segpa non reno:ex-ses3 struc metalliques,
1612559941.0,161.0,55025599,4.0,1.0,SES3  25599,"SEGPA NON RENO:EX-SES3 ELECTRIC, ELECTRO",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130025599,241300255,26/03/2002,"Segpa non reno:ex-ses3 electric, electro",
1613109941.0,161.0,55031099,4.0,1.0,SES3  31099,SEGPA NON RENO:EX-SES3 PLURIVAL.ECHANGES,01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130031099,241300310,26/03/2002,Segpa non reno:ex-ses3 plurival.echanges,
1613119941.0,161.0,55031199,4.0,1.0,SES3  31199,"SEGPA NON RENO:EX-SES3 TRANSPORT, MANUT",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130031199,241300311,26/03/2002,"Segpa non reno:ex-ses3 transport, manut",
1613129941.0,161.0,55031299,4.0,1.0,SES3  31299,"SEGPA NON RENO:EX-SES3 COMMERCE, VENTE",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130031299,241300312,26/03/2002,"Segpa non reno:ex-ses3 commerce, vente",
1613149941.0,161.0,55031499,4.0,1.0,SES3  31499,"SEGPA NON RENO:EX-SES3 COMPTA, GESTION",01/09/1996,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24130031499,241300314,26/03/2002,"Segpa non reno:ex-ses3 compta, gestion",
2403221111.0,240.0,50032211,1.0,1.0,1CAP1 32211,1CAP1 SERIGRAPHIE,01/09/1995,31/08/2000,3.0,0.0,1.0,N,0.0,0.0,O,O,23110032211,231100322,22/01/1999,1cap1 serigraphie,
2403221211.0,240.0,50032212,1.0,1.0,1CAP1 32212,1CAP1 COMPOSITEUR IMPRI.METIERS GRAPHIQ,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23110032212,231100322,18/02/1997,1cap1 compositeur impri.metiers graphiq,
2403221311.0,240.0,50032213,1.0,1.0,1CAP1 32213,1CAP1 MONTEUR INCORPORATEUR COPISTE,01/09/1995,31/08/1999,3.0,0.0,1.0,N,0.0,0.0,O,O,23110032213,231100322,08/10/1997,1cap1 monteur incorporateur copiste,
2403221411.0,240.0,50032214,1.0,1.0,1CAP1 32214,1CAP1 PHOTOGRAPHE INDUSTRIES GRAPHIQUES,01/09/1995,31/08/1997,3.0,0.0,1.0,N,0.0,0.0,O,O,23110032214,231100322,18/02/1997,1cap1 photographe industries graphiques,
